fund number,Month,Return,F1,F2,F3,F4,F5,F6,F7,F8
2729.0,200908.0,2.7778,3.2288,4.3253,10.2798,2.19,3.516,9.9007,-8.84,-2.13
2729.0,200909.0,5.0498,7.5842,6.5938,7.561,5.5304,5.8667,6.6815,-4.93,1.25
2729.0,200910.0,-1.828,-7.7268,-6.1563,-7.3195,-3.1238,-3.8532,-6.3809,2.65,2.21
2729.0,200911.0,6.4138,0.64,1.174,1.0463,4.9213,4.5054,5.3559,0.29,0.25
2729.0,200912.0,2.9164,7.6863,7.2139,6.3473,4.9108,5.7842,5.6917,2.91,1.61
2729.0,201001.0,-5.4786,-2.928,-2.0949,3.1156,-3.6486,-3.2048,-2.1702,-5.38,3.65
2729.0,201002.0,4.064,2.8806,3.5898,4.083,4.0639,4.5065,4.3358,3.6,1.8
2729.0,201003.0,6.402,6.5113,7.7965,9.0725,6.8339,7.16,8.1189,3.66,0.77
2729.0,201004.0,1.6847,6.0926,6.7287,12.0652,2.816,3.3767,4.6326,3.22,-1.77
2729.0,201005.0,-8.1657,-7.447,-7.3047,-9.4502,-6.6319,-7.8925,-7.5703,-0.13,0.58
2729.0,201006.0,-6.1088,-6.7167,-7.2241,-9.6505,-4.6627,-6.4131,-8.8706,-3.0,-4.84
2729.0,201007.0,8.3047,5.869,5.9763,4.6438,6.7458,7.6534,6.8046,1.88,4.02
2729.0,201008.0,-5.0063,-6.8896,-7.5455,-7.4044,-4.211,-5.3791,-5.3252,-0.19,1.04
2729.0,201009.0,11.4743,12.6435,11.9959,8.6621,11.8069,10.9906,9.0037,1.35,3.2
2729.0,201010.0,5.2065,5.2679,5.1516,3.4586,3.7771,4.0427,1.6912,1.64,-1.34
2729.0,201011.0,2.446,1.8986,3.4612,1.3891,3.2153,1.8975,-0.4122,2.53,-0.95
2729.0,201012.0,4.9417,9.2016,8.5102,8.4832,6.0694,7.6353,9.08,-3.19,2.37
2729.0,201101.0,1.2698,-0.2322,0.4636,4.0934,2.0727,2.7388,1.7221,-0.32,-0.02
2729.0,201102.0,3.2393,3.5694,4.7778,4.1132,4.2427,4.2768,3.7816,2.03,-1.01
2729.0,201103.0,0.2024,1.8932,1.6299,-0.1846,2.0025,2.1339,0.5566,3.51,-0.79
2729.0,201104.0,2.3232,1.8325,1.1678,0.1692,3.5928,3.1937,2.0887,0.07,-1.0
2729.0,201105.0,-0.9872,-1.9658,-2.315,-2.5215,-0.3844,-1.4969,-0.7647,-0.56,-1.25
2729.0,201106.0,-0.349,-4.3312,-1.738,-2.3127,-1.6244,-1.9959,-2.102,1.78,-1.03
2729.0,201107.0,-1.0505,-3.799,-2.3131,-0.9653,-3.3936,-3.2021,-4.339,0.08,-1.13
2729.0,201108.0,-6.2184,-10.2853,-10.078,-9.5036,-6.7194,-7.5573,-7.8838,-0.31,-1.35
2729.0,201109.0,-8.1402,-12.1905,-11.2599,-9.5193,-9.4598,-11.0493,-9.4613,-2.55,-9.71
2729.0,201110.0,11.7958,13.7561,13.4827,8.4397,14.2203,15.5033,13.198,-1.42,12.35
2729.0,201111.0,-0.7349,-3.3769,-1.9615,-1.0237,-0.7458,0.5565,-0.1155,3.99,1.19
2729.0,201112.0,-1.4807,-0.9049,0.4193,0.8663,-1.6556,0.5767,1.1538,1.94,-1.47
2729.0,201201.0,6.6559,10.8188,9.3184,8.831,8.2473,6.3178,4.2567,-7.97,6.64
2729.0,201202.0,6.1902,3.8923,2.2916,4.4803,4.4638,4.2519,5.4902,-0.3,-0.41
2729.0,201203.0,4.3602,2.3218,3.7441,4.3123,2.2222,0.4913,2.5617,1.5,-0.71
2729.0,201204.0,0.0454,-2.6368,-2.3287,-0.267,-1.0164,-0.864,-1.4426,3.83,-0.52
2729.0,201205.0,-7.4444,-7.8375,-7.4292,-5.2188,-8.0898,-7.7332,-6.5498,6.6,-3.48
2729.0,201206.0,1.7165,4.7406,4.3703,3.5214,2.1126,2.7615,3.7602,-1.12,-0.74
2729.0,201207.0,0.6268,-0.5127,-1.2468,-1.6076,-0.5905,0.3498,-0.71,3.07,1.41
2729.0,201208.0,3.1624,2.4258,2.5279,2.6243,3.3709,2.91,5.5112,-2.49,3.07
2729.0,201209.0,2.5546,4.3279,5.06,3.7432,2.0237,2.3464,3.1204,-1.02,-0.17
2729.0,201210.0,-4.0308,-5.0683,-2.2693,-0.5737,-1.73,-0.5774,0.8864,0.1,0.37
2729.0,201211.0,2.9731,-0.4188,-0.562,0.566,2.4846,1.4106,1.0674,0.38,0.86
2729.0,201212.0,0.0731,1.7507,2.9818,3.0503,2.0377,2.6487,3.3917,-2.97,0.08
2729.0,201301.0,5.0346,7.1459,6.7384,8.1685,6.4191,6.6676,8.4688,-1.88,-1.38
2729.0,201302.0,0.3759,0.499,0.2135,1.8189,0.9515,1.4863,2.0995,1.31,-1.07
2729.0,201303.0,3.2303,5.2889,3.9638,3.856,4.2363,4.6474,5.2108,1.94,-1.94
2729.0,201304.0,1.4059,-0.4039,-0.8954,-0.4443,0.8046,0.5786,1.0034,0.25,-1.21
2729.0,201305.0,2.7281,5.2526,5.2707,5.0967,3.2958,2.7595,4.9887,-1.8,1.68
2729.0,201306.0,-2.2732,-0.9656,0.4061,0.236,-1.4602,-1.3615,-0.7025,0.59,0.51
2729.0,201307.0,5.7945,7.673,7.2135,7.678,6.9584,5.8857,6.9117,1.74,1.95
2729.0,201308.0,-1.626,-1.2556,-2.6962,-1.9114,-1.8703,-2.7318,-3.5617,0.05,-0.67
2729.0,201309.0,6.3506,5.9741,6.5232,5.8371,5.4885,4.7051,3.6868,2.97,-0.56
2729.0,201310.0,3.7219,0.02,3.1187,3.2235,3.0116,3.9636,5.1406,0.16,-0.18
2729.0,201311.0,3.194,5.5852,5.5032,3.8674,2.7243,1.858,3.2857,0.4,0.73
2729.0,201312.0,2.4424,2.5262,3.1473,2.1928,3.2393,3.3141,2.408,0.07,1.27
2731.0,200901.0,-9.6008,-1.0813,-3.4929,-5.7975,-4.8527,-6.7014,-13.5043,-1.83,0.54
2731.0,200902.0,-12.9338,-10.9575,-11.1441,-13.5068,-7.5364,-13.2729,-18.2081,4.18,-6.79
2731.0,200903.0,8.4541,14.2638,12.9001,12.5523,10.3267,9.8386,13.4433,-11.38,3.44
2731.0,200904.0,9.7892,21.8018,20.6982,23.4516,17.2873,20.9226,26.4367,-34.39,-6.87
2731.0,200905.0,5.6526,8.7174,10.7958,10.0016,6.5674,7.7253,6.5029,-12.44,-2.88
2731.0,200906.0,-0.0814,7.6931,3.8677,2.6617,0.4913,-1.4216,-0.2657,5.29,4.91
2731.0,200907.0,8.3984,7.4411,8.5555,9.7911,7.2515,9.7239,10.6151,-5.36,4.39
2731.0,200908.0,4.4144,3.2288,4.3253,10.2798,2.19,3.516,9.9007,-8.84,-2.13
2731.0,200909.0,2.9336,7.5842,6.5938,7.561,5.5304,5.8667,6.6815,-4.93,1.25
2731.0,200910.0,-2.1794,-7.7268,-6.1563,-7.3195,-3.1238,-3.8532,-6.3809,2.65,2.21
2731.0,200911.0,5.5698,0.64,1.174,1.0463,4.9213,4.5054,5.3559,0.29,0.25
2731.0,200912.0,1.8829,7.6863,7.2139,6.3473,4.9108,5.7842,5.6917,2.91,1.61
2731.0,201001.0,-3.11,-2.928,-2.0949,3.1156,-3.6486,-3.2048,-2.1702,-5.38,3.65
2731.0,201002.0,3.1276,2.8806,3.5898,4.083,4.0639,4.5065,4.3358,3.6,1.8
2731.0,201003.0,6.0654,6.5113,7.7965,9.0725,6.8339,7.16,8.1189,3.66,0.77
2731.0,201004.0,1.8059,6.0926,6.7287,12.0652,2.816,3.3767,4.6326,3.22,-1.77
2731.0,201005.0,-8.1301,-7.447,-7.3047,-9.4502,-6.6319,-7.8925,-7.5703,-0.13,0.58
2731.0,201006.0,-6.2799,-6.7167,-7.2241,-9.6505,-4.6627,-6.4131,-8.8706,-3.0,-4.84
2731.0,201007.0,7.1242,5.869,5.9763,4.6438,6.7458,7.6534,6.8046,1.88,4.02
2731.0,201008.0,-4.8662,-6.8896,-7.5455,-7.4044,-4.211,-5.3791,-5.3252,-0.19,1.04
2731.0,201009.0,8.6104,12.6435,11.9959,8.6621,11.8069,10.9906,9.0037,1.35,3.2
2731.0,201010.0,2.7473,5.2679,5.1516,3.4586,3.7771,4.0427,1.6912,1.64,-1.34
2731.0,201011.0,-0.2292,1.8986,3.4612,1.3891,3.2153,1.8975,-0.4122,2.53,-0.95
2731.0,201012.0,8.1164,9.2016,8.5102,8.4832,6.0694,7.6353,9.08,-3.19,2.37
2731.0,201101.0,3.2578,-0.2322,0.4636,4.0934,2.0727,2.7388,1.7221,-0.32,-0.02
2731.0,201102.0,3.7037,3.5694,4.7778,4.1132,4.2427,4.2768,3.7816,2.03,-1.01
2731.0,201103.0,0.3307,1.8932,1.6299,-0.1846,2.0025,2.1339,0.5566,3.51,-0.79
2731.0,201104.0,2.7686,1.8325,1.1678,0.1692,3.5928,3.1937,2.0887,0.07,-1.0
2731.0,201105.0,-1.5394,-1.9658,-2.315,-2.5215,-0.3844,-1.4969,-0.7647,-0.56,-1.25
2731.0,201106.0,-1.4816,-4.3312,-1.738,-2.3127,-1.6244,-1.9959,-2.102,1.78,-1.03
2731.0,201107.0,-3.7433,-3.799,-2.3131,-0.9653,-3.3936,-3.2021,-4.339,0.08,-1.13
2731.0,201108.0,-6.7361,-10.2853,-10.078,-9.5036,-6.7194,-7.5573,-7.8838,-0.31,-1.35
2731.0,201109.0,-8.0417,-12.1905,-11.2599,-9.5193,-9.4598,-11.0493,-9.4613,-2.55,-9.71
2731.0,201110.0,12.4696,13.7561,13.4827,8.4397,14.2203,15.5033,13.198,-1.42,12.35
2731.0,201111.0,-0.576,-3.3769,-1.9615,-1.0237,-0.7458,0.5565,-0.1155,3.99,1.19
2731.0,201112.0,1.4175,-0.9049,0.4193,0.8663,-1.6556,0.5767,1.1538,1.94,-1.47
2731.0,201201.0,4.5714,10.8188,9.3184,8.831,8.2473,6.3178,4.2567,-7.97,6.64
2731.0,201202.0,4.235,3.8923,2.2916,4.4803,4.4638,4.2519,5.4902,-0.3,-0.41
2731.0,201203.0,3.3421,2.3218,3.7441,4.3123,2.2222,0.4913,2.5617,1.5,-0.71
2731.0,201204.0,-1.2682,-2.6368,-2.3287,-0.267,-1.0164,-0.864,-1.4426,3.83,-0.52
2731.0,201205.0,-7.0649,-7.8375,-7.4292,-5.2188,-8.0898,-7.7332,-6.5498,6.6,-3.48
2731.0,201206.0,4.7861,4.7406,4.3703,3.5214,2.1126,2.7615,3.7602,-1.12,-0.74
2731.0,201207.0,1.0013,-0.5127,-1.2468,-1.6076,-0.5905,0.3498,-0.71,3.07,1.41
2731.0,201208.0,2.6438,2.4258,2.5279,2.6243,3.3709,2.91,5.5112,-2.49,3.07
2731.0,201209.0,2.7688,4.3279,5.06,3.7432,2.0237,2.3464,3.1204,-1.02,-0.17
2731.0,201210.0,-0.4386,-5.0683,-2.2693,-0.5737,-1.73,-0.5774,0.8864,0.1,0.37
2731.0,201211.0,-0.1888,-0.4188,-0.562,0.566,2.4846,1.4106,1.0674,0.38,0.86
2731.0,201212.0,2.2085,1.7507,2.9818,3.0503,2.0377,2.6487,3.3917,-2.97,0.08
2731.0,201301.0,6.2423,7.1459,6.7384,8.1685,6.4191,6.6676,8.4688,-1.88,-1.38
2731.0,201302.0,1.338,0.499,0.2135,1.8189,0.9515,1.4863,2.0995,1.31,-1.07
2731.0,201303.0,4.0758,5.2889,3.9638,3.856,4.2363,4.6474,5.2108,1.94,-1.94
2731.0,201304.0,1.7099,-0.4039,-0.8954,-0.4443,0.8046,0.5786,1.0034,0.25,-1.21
2731.0,201305.0,3.5792,5.2526,5.2707,5.0967,3.2958,2.7595,4.9887,-1.8,1.68
2731.0,201306.0,-1.1865,-0.9656,0.4061,0.236,-1.4602,-1.3615,-0.7025,0.59,0.51
2731.0,201307.0,5.7281,7.673,7.2135,7.678,6.9584,5.8857,6.9117,1.74,1.95
2731.0,201308.0,-3.4937,-1.2556,-2.6962,-1.9114,-1.8703,-2.7318,-3.5617,0.05,-0.67
2731.0,201309.0,2.7282,5.9741,6.5232,5.8371,5.4885,4.7051,3.6868,2.97,-0.56
2731.0,201310.0,4.2901,0.02,3.1187,3.2235,3.0116,3.9636,5.1406,0.16,-0.18
2731.0,201311.0,3.6729,5.5852,5.5032,3.8674,2.7243,1.858,3.2857,0.4,0.73
2731.0,201312.0,2.2834,2.5262,3.1473,2.1928,3.2393,3.3141,2.408,0.07,1.27
2733.0,200901.0,-8.2192,-1.0813,-3.4929,-5.7975,-4.8527,-6.7014,-13.5043,-1.83,0.54
2733.0,200902.0,-10.6343,-10.9575,-11.1441,-13.5068,-7.5364,-13.2729,-18.2081,4.18,-6.79
2733.0,200903.0,8.7683,14.2638,12.9001,12.5523,10.3267,9.8386,13.4433,-11.38,3.44
2733.0,200904.0,9.6161,21.8018,20.6982,23.4516,17.2873,20.9226,26.4367,-34.39,-6.87
2733.0,200905.0,5.3982,8.7174,10.7958,10.0016,6.5674,7.7253,6.5029,-12.44,-2.88
2733.0,200906.0,0.1405,7.6931,3.8677,2.6617,0.4913,-1.4216,-0.2657,5.29,4.91
2733.0,200907.0,7.4853,7.4411,8.5555,9.7911,7.2515,9.7239,10.6151,-5.36,4.39
2733.0,200908.0,3.6776,3.2288,4.3253,10.2798,2.19,3.516,9.9007,-8.84,-2.13
2733.0,200909.0,3.6226,7.5842,6.5938,7.561,5.5304,5.8667,6.6815,-4.93,1.25
2733.0,200910.0,-1.8208,-7.7268,-6.1563,-7.3195,-3.1238,-3.8532,-6.3809,2.65,2.21
2733.0,200911.0,6.0089,0.64,1.174,1.0463,4.9213,4.5054,5.3559,0.29,0.25
2733.0,200912.0,1.8584,7.6863,7.2139,6.3473,4.9108,5.7842,5.6917,2.91,1.61
2733.0,201001.0,-3.5837,-2.928,-2.0949,3.1156,-3.6486,-3.2048,-2.1702,-5.38,3.65
2733.0,201002.0,3.0736,2.8806,3.5898,4.083,4.0639,4.5065,4.3358,3.6,1.8
2733.0,201003.0,5.9639,6.5113,7.7965,9.0725,6.8339,7.16,8.1189,3.66,0.77
2733.0,201004.0,1.5707,6.0926,6.7287,12.0652,2.816,3.3767,4.6326,3.22,-1.77
2733.0,201005.0,-7.9897,-7.447,-7.3047,-9.4502,-6.6319,-7.8925,-7.5703,-0.13,0.58
2733.0,201006.0,-5.3591,-6.7167,-7.2241,-9.6505,-4.6627,-6.4131,-8.8706,-3.0,-4.84
2733.0,201007.0,6.9507,5.869,5.9763,4.6438,6.7458,7.6534,6.8046,1.88,4.02
2733.0,201008.0,-4.6122,-6.8896,-7.5455,-7.4044,-4.211,-5.3791,-5.3252,-0.19,1.04
2733.0,201009.0,8.8645,12.6435,11.9959,8.6621,11.8069,10.9906,9.0037,1.35,3.2
2733.0,201010.0,3.7012,5.2679,5.1516,3.4586,3.7771,4.0427,1.6912,1.64,-1.34
2733.0,201011.0,0.0649,1.8986,3.4612,1.3891,3.2153,1.8975,-0.4122,2.53,-0.95
2733.0,201012.0,6.6193,9.2016,8.5102,8.4832,6.0694,7.6353,9.08,-3.19,2.37
2733.0,201101.0,2.5061,-0.2322,0.4636,4.0934,2.0727,2.7388,1.7221,-0.32,-0.02
2733.0,201102.0,3.2797,3.5694,4.7778,4.1132,4.2427,4.2768,3.7816,2.03,-1.01
2733.0,201103.0,-0.1155,1.8932,1.6299,-0.1846,2.0025,2.1339,0.5566,3.51,-0.79
2733.0,201104.0,2.8902,1.8325,1.1678,0.1692,3.5928,3.1937,2.0887,0.07,-1.0
2733.0,201105.0,-1.2921,-1.9658,-2.315,-2.5215,-0.3844,-1.4969,-0.7647,-0.56,-1.25
2733.0,201106.0,-1.3735,-4.3312,-1.738,-2.3127,-1.6244,-1.9959,-2.102,1.78,-1.03
2733.0,201107.0,-1.879,-3.799,-2.3131,-0.9653,-3.3936,-3.2021,-4.339,0.08,-1.13
2733.0,201108.0,-4.608,-10.2853,-10.078,-9.5036,-6.7194,-7.5573,-7.8838,-0.31,-1.35
2733.0,201109.0,-7.0891,-12.1905,-11.2599,-9.5193,-9.4598,-11.0493,-9.4613,-2.55,-9.71
2733.0,201110.0,10.9386,13.7561,13.4827,8.4397,14.2203,15.5033,13.198,-1.42,12.35
2733.0,201111.0,-0.3652,-3.3769,-1.9615,-1.0237,-0.7458,0.5565,-0.1155,3.99,1.19
2733.0,201112.0,0.9215,-0.9049,0.4193,0.8663,-1.6556,0.5767,1.1538,1.94,-1.47
2733.0,201201.0,4.6348,10.8188,9.3184,8.831,8.2473,6.3178,4.2567,-7.97,6.64
2733.0,201202.0,4.2282,3.8923,2.2916,4.4803,4.4638,4.2519,5.4902,-0.3,-0.41
2733.0,201203.0,3.2196,2.3218,3.7441,4.3123,2.2222,0.4913,2.5617,1.5,-0.71
2733.0,201204.0,-0.6862,-2.6368,-2.3287,-0.267,-1.0164,-0.864,-1.4426,3.83,-0.52
2733.0,201205.0,-6.093,-7.8375,-7.4292,-5.2188,-8.0898,-7.7332,-6.5498,6.6,-3.48
2733.0,201206.0,4.0327,4.7406,4.3703,3.5214,2.1126,2.7615,3.7602,-1.12,-0.74
2733.0,201207.0,1.3619,-0.5127,-1.2468,-1.6076,-0.5905,0.3498,-0.71,3.07,1.41
2733.0,201208.0,2.3033,2.4258,2.5279,2.6243,3.3709,2.91,5.5112,-2.49,3.07
2733.0,201209.0,2.6266,4.3279,5.06,3.7432,2.0237,2.3464,3.1204,-1.02,-0.17
2733.0,201210.0,-1.8891,-5.0683,-2.2693,-0.5737,-1.73,-0.5774,0.8864,0.1,0.37
2733.0,201211.0,0.4969,-0.4188,-0.562,0.566,2.4846,1.4106,1.0674,0.38,0.86
2733.0,201212.0,1.0114,1.7507,2.9818,3.0503,2.0377,2.6487,3.3917,-2.97,0.08
2733.0,201301.0,5.1027,7.1459,6.7384,8.1685,6.4191,6.6676,8.4688,-1.88,-1.38
2733.0,201302.0,1.3025,0.499,0.2135,1.8189,0.9515,1.4863,2.0995,1.31,-1.07
2733.0,201303.0,3.7405,5.2889,3.9638,3.856,4.2363,4.6474,5.2108,1.94,-1.94
2733.0,201304.0,1.8028,-0.4039,-0.8954,-0.4443,0.8046,0.5786,1.0034,0.25,-1.21
2733.0,201305.0,2.435,5.2526,5.2707,5.0967,3.2958,2.7595,4.9887,-1.8,1.68
2733.0,201306.0,-1.369,-0.9656,0.4061,0.236,-1.4602,-1.3615,-0.7025,0.59,0.51
2733.0,201307.0,5.0773,7.673,7.2135,7.678,6.9584,5.8857,6.9117,1.74,1.95
2733.0,201308.0,-2.8887,-1.2556,-2.6962,-1.9114,-1.8703,-2.7318,-3.5617,0.05,-0.67
2733.0,201309.0,3.0287,5.9741,6.5232,5.8371,5.4885,4.7051,3.6868,2.97,-0.56
2733.0,201310.0,4.5669,0.02,3.1187,3.2235,3.0116,3.9636,5.1406,0.16,-0.18
2733.0,201311.0,3.1124,5.5852,5.5032,3.8674,2.7243,1.858,3.2857,0.4,0.73
2733.0,201312.0,2.4596,2.5262,3.1473,2.1928,3.2393,3.3141,2.408,0.07,1.27
2755.0,200901.0,-4.7194,-1.0813,-3.4929,-5.7975,-4.8527,-6.7014,-13.5043,-1.83,0.54
2755.0,200902.0,-6.6934,-10.9575,-11.1441,-13.5068,-7.5364,-13.2729,-18.2081,4.18,-6.79
2755.0,200903.0,9.0387,14.2638,12.9001,12.5523,10.3267,9.8386,13.4433,-11.38,3.44
2755.0,200904.0,10.1316,21.8018,20.6982,23.4516,17.2873,20.9226,26.4367,-34.39,-6.87
2755.0,200905.0,3.1063,8.7174,10.7958,10.0016,6.5674,7.7253,6.5029,-12.44,-2.88
2755.0,200906.0,0.5794,7.6931,3.8677,2.6617,0.4913,-1.4216,-0.2657,5.29,4.91
2755.0,200907.0,6.9124,7.4411,8.5555,9.7911,7.2515,9.7239,10.6151,-5.36,4.39
2755.0,200908.0,2.9095,3.2288,4.3253,10.2798,2.19,3.516,9.9007,-8.84,-2.13
2755.0,200909.0,5.8639,7.5842,6.5938,7.561,5.5304,5.8667,6.6815,-4.93,1.25
2755.0,200910.0,-3.8576,-7.7268,-6.1563,-7.3195,-3.1238,-3.8532,-6.3809,2.65,2.21
